tax_id	Org_name	GeneID	CurrentID	Status	Symbol	Aliases	description	other_designations	map_location	chromosome	genomic_nucleotide_accession.version	start_position_on_the_genomic_accession	end_position_on_the_genomic_accession	orientation	exon_count	OMIM	
94827	Tinamus guttatus	104568707	0	live	RAD51	N309_12297	RAD51 recombinase	DNA repair protein RAD51 homolog 1|DNA repair protein RAD51 1		Un							
94827	Tinamus guttatus	104565498	0	live	RAD51B	N309_11267	RAD51 paralog B	DNA repair protein RAD51 homolog 2|DNA repair protein RAD51 2		Un							
57412	Colius striatus	104558282	0	live	RAD51D		RAD51 paralog D	DNA repair protein RAD51 homolog 4		Un							
57412	Colius striatus	104556570	0	live	RAD51B		RAD51 paralog B	DNA repair protein RAD51 homolog 2		Un							
57412	Colius striatus	104549643	0	live	DMC1	N325_02230	DNA meiotic recombinase 1	meiotic recombination protein DMC1/LIM15 homolog|Meiotic recombination protein DMC1/LIM15		Un							
54374	Mesitornis unicolor	104548507	0	live	DMC1	N332_10075	DNA meiotic recombinase 1	meiotic recombination protein DMC1/LIM15 homolog|Meiotic recombination protein DMC1/LIM15		Un							
54374	Mesitornis unicolor	104544998	0	live	RAD51	N332_02373	RAD51 recombinase	DNA repair protein RAD51 homolog 1|DNA repair protein RAD51 1		Un							
54374	Mesitornis unicolor	104537480	0	live	XRCC3		X-ray repair cross complementing 3	DNA repair protein XRCC3		Un							
54374	Mesitornis unicolor	104536180	0	live	RAD51B	N332_06209	RAD51 paralog B	DNA repair protein RAD51 homolog 2|DNA repair protein RAD51 2		Un							
279965	Antrostomus carolinensis	104532020	0	live	DMC1	N321_10680	DNA meiotic recombinase 1	meiotic recombination protein DMC1/LIM15 homolog|Meiotic recombination protein DMC1/LIM15		Un							
54383	Eurypyga helias	104506411	0	live	DMC1	N326_07536	DNA meiotic recombinase 1	meiotic recombination protein DMC1/LIM15 homolog|Meiotic recombination protein DMC1/LIM15		Un							
54383	Eurypyga helias	104503320	0	live	XRCC3		X-ray repair cross complementing 3	DNA repair protein XRCC3		Un							
175836	Buceros rhinoceros silvestris	104495890	0	live	XRCC3		X-ray repair cross complementing 3	DNA repair protein XRCC3		Un							
175836	Buceros rhinoceros silvestris	104495459	0	live	DMC1	N320_01709	DNA meiotic recombinase 1	meiotic recombination protein DMC1/LIM15 homolog|Meiotic recombination protein DMC1/LIM15		Un							
175836	Buceros rhinoceros silvestris	104493683	0	live	RAD51B		RAD51 paralog B	DNA repair protein RAD51 homolog 2		Un							
187382	Chlamydotis macqueenii	104485816	0	live	XRCC3		X-ray repair cross complementing 3	DNA repair protein XRCC3		Un							
187382	Chlamydotis macqueenii	104478082	0	live	DMC1	N324_08323	DNA meiotic recombinase 1	meiotic recombination protein DMC1/LIM15 homolog|Meiotic recombination protein DMC1/LIM15		Un							
187382	Chlamydotis macqueenii	104473022	0	live	RAD51B	N324_08173	RAD51 paralog B	DNA repair protein RAD51 homolog 2|DNA repair protein RAD51 2		Un							
240206	Pterocles gutturalis	104467471	0	live	RAD51	N339_02425	RAD51 recombinase	DNA repair protein RAD51 homolog 1|DNA repair protein RAD51 1		Un							
240206	Pterocles gutturalis	104465669	0	live	RAD51B	N339_12023	RAD51 paralog B	DNA repair protein RAD51 homolog 2|DNA repair protein RAD51 2		Un							
240206	Pterocles gutturalis	104459135	0	live	XRCC3	N339_01801	X-ray repair cross complementing 3	DNA repair protein XRCC3		Un							
240206	Pterocles gutturalis	104457899	0	live	DMC1	N339_01974	DNA meiotic recombinase 1	meiotic recombination protein DMC1/LIM15 homolog|Meiotic recombination protein DMC1/LIM15		Un							
176057	Nestor notabilis	104413371	0	live	RAD51	N333_09443	RAD51 recombinase	DNA repair protein RAD51 homolog 1|DNA repair protein RAD51 1		Un							
176057	Nestor notabilis	104407416	0	live	DMC1	N333_09642	DNA meiotic recombinase 1	meiotic recombination protein DMC1/LIM15 homolog|Meiotic recombination protein DMC1/LIM15		Un							
176057	Nestor notabilis	104402878	0	live	RAD51C	N333_03781	RAD51 paralog C	DNA repair protein RAD51 homolog 3|DNA repair protein RAD51 3		Un							
8897	Chaetura pelagica	104398103	0	live	XRCC3	M959_05711	X-ray repair cross complementing 3	DNA repair protein XRCC3		Un							
8897	Chaetura pelagica	104397680	0	live	RAD51B	M959_13255	RAD51 paralog B	DNA repair protein RAD51 homolog 2|DNA repair protein RAD51 2		Un							
8897	Chaetura pelagica	104394322	0	live	DMC1	M959_11458	DNA meiotic recombinase 1	meiotic recombination protein DMC1/LIM15 homolog|Meiotic recombination protein DMC1/LIM15		Un							
8897	Chaetura pelagica	104392093	0	live	RAD51	M959_11988	RAD51 recombinase	DNA repair protein RAD51 homolog 1|DNA repair protein RAD51 1		Un							
121530	Tauraco erythrolophus	104381986	0	live	DMC1	N340_09267	DNA meiotic recombinase 1	meiotic recombination protein DMC1/LIM15 homolog|Meiotic recombination protein DMC1/LIM15		Un							
121530	Tauraco erythrolophus	104377880	0	live	TWNK	N340_06575	twinkle mtDNA helicase	twinkle protein, mitochondrial		Un							
188344	Leptosomus discolor	104351987	0	live	XRCC3	N330_03645	X-ray repair cross complementing 3	DNA repair protein XRCC3		Un							
188344	Leptosomus discolor	104342802	0	live	DMC1	N330_04096	DNA meiotic recombinase 1	meiotic recombination protein DMC1/LIM15 homolog|Meiotic recombination protein DMC1/LIM15		Un							
30419	Opisthocomus hoazin	104336529	0	live	XRCC3	N306_06380	X-ray repair cross complementing 3	DNA repair protein XRCC3		Un							
30419	Opisthocomus hoazin	104329812	0	live	DMC1	N306_07343	DNA meiotic recombinase 1	meiotic recombination protein DMC1/LIM15 homolog|Meiotic recombination protein DMC1/LIM15		Un							
30419	Opisthocomus hoazin	104326697	0	live	RAD51	N306_01336	RAD51 recombinase	DNA repair protein RAD51 homolog 1|DNA repair protein RAD51 1		Un							
8969	Haliaeetus albicilla	104310941	0	live	RAD51C	N329_09311	RAD51 paralog C	DNA repair protein RAD51 homolog 3|DNA repair protein RAD51 3		Un							
8969	Haliaeetus albicilla	104310521	0	live	DMC1	N329_00219	DNA meiotic recombinase 1	meiotic recombination protein DMC1/LIM15 homolog|Meiotic recombination protein DMC1/LIM15		Un							
118200	Picoides pubescens	104304139	0	live	XRCC3	N307_03845	X-ray repair cross complementing 3	DNA repair protein XRCC3		Un							
118200	Picoides pubescens	104302720	0	live	RAD51C	N307_07300	RAD51 paralog C	DNA repair protein RAD51 homolog 3|DNA repair protein RAD51 3		Un							
118200	Picoides pubescens	104302020	0	live	DMC1	N307_05107	DNA meiotic recombinase 1	meiotic recombination protein DMC1/LIM15 homolog|Meiotic recombination protein DMC1/LIM15		Un							
118200	Picoides pubescens	104298388	0	live	RAD51	N307_15181	RAD51 recombinase	DNA repair protein RAD51 homolog 1|DNA repair protein RAD51 1		Un							
118200	Picoides pubescens	104297305	0	live	RAD51B	N307_04142	RAD51 paralog B	DNA repair protein RAD51 homolog 2|DNA repair protein RAD51 2		Un							
50402	Charadrius vociferus	104291782	0	live	XRCC3	N301_05481	X-ray repair cross complementing 3	DNA repair protein XRCC3		Un							
50402	Charadrius vociferus	104285089	0	live	RAD51B	N301_08602	RAD51 paralog B	DNA repair protein RAD51 homolog 2|DNA repair protein RAD51 2		Un							
50402	Charadrius vociferus	104284395	0	live	RAD51C	N301_15388	RAD51 paralog C	DNA repair protein RAD51 homolog 3|DNA repair protein RAD51 3		Un							
50402	Charadrius vociferus	104283627	0	live	DMC1	N301_10170	DNA meiotic recombinase 1	meiotic recombination protein DMC1/LIM15 homolog|Meiotic recombination protein DMC1/LIM15		Un							
57397	Apaloderma vittatum	104278354	0	live	DMC1	N311_06864	DNA meiotic recombinase 1	meiotic recombination protein DMC1/LIM15 homolog|Meiotic recombination protein DMC1/LIM15		Un							
57397	Apaloderma vittatum	104277113	0	live	XRCC3	N311_08871	X-ray repair cross complementing 3	DNA repair protein XRCC3		Un							
57397	Apaloderma vittatum	104267636	0	live	RAD51	N311_09499	RAD51 recombinase	LOW QUALITY PROTEIN: DNA repair protein RAD51 homolog 1|DNA repair protein RAD51 1		Un							
37040	Gavia stellata	104264921	0	live	RAD51B	N328_09630	RAD51 paralog B	DNA repair protein RAD51 homolog 2|DNA repair protein RAD51 2		Un							
37040	Gavia stellata	104259370	0	live	XRCC3	N328_01884	X-ray repair cross complementing 3	DNA repair protein XRCC3		Un							
37040	Gavia stellata	104256595	0	live	TWNK		twinkle mtDNA helicase	twinkle protein, mitochondrial		Un							
37040	Gavia stellata	104251390	0	live	RAD51	N328_05505	RAD51 recombinase	DNA repair protein RAD51 homolog 1|DNA repair protein RAD51 1		Un							
37040	Gavia stellata	104250602	0	live	DMC1	N328_10159	DNA meiotic recombinase 1	meiotic recombination protein DMC1/LIM15 homolog|Meiotic recombination protein DMC1/LIM15		Un							
54380	Cariama cristata	104168870	0	live	DMC1	N322_04678	DNA meiotic recombinase 1	meiotic recombination protein DMC1/LIM15 homolog|Meiotic recombination protein DMC1/LIM15		Un							
54380	Cariama cristata	104157965	0	live	XRCC3	N322_11543	X-ray repair cross complementing 3	DNA repair protein XRCC3		Un							
441894	Struthio camelus australis	104140254	0	live	RAD51B	N308_04699	RAD51 paralog B	DNA repair protein RAD51 homolog 2|DNA repair protein RAD51 2		Un							
441894	Struthio camelus australis	104137870	0	live	DMC1	N308_03281	DNA meiotic recombinase 1	meiotic recombination protein DMC1/LIM15 homolog|Meiotic recombination protein DMC1/LIM15		Un							
188379	Egretta garzetta	104134323	0	live	DMC1	Z169_12043	DNA meiotic recombinase 1	meiotic recombination protein DMC1/LIM15 homolog|Meiotic recombination protein DMC1/LIM15		Un							
188379	Egretta garzetta	104130010	0	live	XRCC3	Z169_00170	X-ray repair cross complementing 3	DNA repair protein XRCC3		Un							
188379	Egretta garzetta	104122071	0	live	RAD51B	Z169_03973	RAD51 paralog B	DNA repair protein RAD51 homolog 2|DNA repair protein RAD51 2		Un							
30455	Fulmarus glacialis	104079384	0	live	RAD51B	N327_01896	RAD51 paralog B	DNA repair protein RAD51 homolog 2|DNA repair protein RAD51 2		Un							
30455	Fulmarus glacialis	104070389	0	live	RAD51C	N327_06705	RAD51 paralog C	DNA repair protein RAD51 homolog 3|DNA repair protein RAD51 3		Un							
30455	Fulmarus glacialis	104070308	0	live	RAD51	N327_05737	RAD51 recombinase	DNA repair protein RAD51 homolog 1|DNA repair protein RAD51 1		Un							
30455	Fulmarus glacialis	104069496	0	live	DMC1	N327_10704	DNA meiotic recombinase 1	meiotic recombination protein DMC1/LIM15 homolog|Meiotic recombination protein DMC1/LIM15		Un							
55661	Cuculus canorus	104065889	0	live	DMC1	N303_09911	DNA meiotic recombinase 1	meiotic recombination protein DMC1/LIM15 homolog|Meiotic recombination protein DMC1/LIM15		Un							
55661	Cuculus canorus	104062701	0	live	RAD51B	N303_07126	RAD51 paralog B	DNA repair protein RAD51 homolog 2|DNA repair protein RAD51 2		Un							
55661	Cuculus canorus	104057719	0	live	XRCC3	N303_15467	X-ray repair cross complementing 3	DNA repair protein XRCC3		Un							
55661	Cuculus canorus	104055682	0	live	RAD51	N303_10028	RAD51 recombinase	DNA repair protein RAD51 homolog 1|DNA repair protein RAD51 1		Un							
9209	Phalacrocorax carbo	104048980	0	live	XRCC3	N336_12090	X-ray repair cross complementing 3	LOW QUALITY PROTEIN: DNA repair protein XRCC3|DNA repair protein XRCC3		Un							
9209	Phalacrocorax carbo	104046337	0	live	RAD51B	N336_04558	RAD51 paralog B	DNA repair protein RAD51 homolog 2|DNA repair protein RAD51 2		Un							
9209	Phalacrocorax carbo	104039749	0	live	DMC1	N336_08890	DNA meiotic recombinase 1	meiotic recombination protein DMC1/LIM15 homolog|Meiotic recombination protein DMC1/LIM15		Un							
36300	Pelecanus crispus	104033545	0	live	RAD51B	N334_13126	RAD51 paralog B	DNA repair protein RAD51 homolog 2|DNA repair protein RAD51 2		Un							
36300	Pelecanus crispus	104033343	0	live	TWNK	N334_06082	twinkle mtDNA helicase	twinkle protein, mitochondrial		Un							
36300	Pelecanus crispus	104024368	0	live	XRCC3	N334_07959	X-ray repair cross complementing 3	DNA repair protein XRCC3		Un							
36300	Pelecanus crispus	104024169	0	live	DMC1	N334_11709	DNA meiotic recombinase 1	meiotic recombination protein DMC1/LIM15 homolog|Meiotic recombination protein DMC1/LIM15		Un							
128390	Nipponia nippon	104021613	0	live	DMC1	Y956_01218	DNA meiotic recombinase 1	meiotic recombination protein DMC1/LIM15 homolog|Meiotic recombination protein DMC1/LIM15		Un							
128390	Nipponia nippon	104020306	0	live	RAD51B	Y956_16553	RAD51 paralog B	DNA repair protein RAD51 homolog 2|DNA repair protein RAD51 2		Un							
128390	Nipponia nippon	104017097	0	live	RAD51C	Y956_06551	RAD51 paralog C	DNA repair protein RAD51 homolog 3|DNA repair protein RAD51 3		Un							
128390	Nipponia nippon	104014525	0	live	XRCC3	Y956_11639	X-ray repair cross complementing 3	DNA repair protein XRCC3		Un							
9238	Pygoscelis adeliae	103920094	0	live	XRCC3	AS28_02117	X-ray repair cross complementing 3	DNA repair protein XRCC3		Un							
9238	Pygoscelis adeliae	103918282	0	live	RAD51B	AS28_08430	RAD51 paralog B	DNA repair protein RAD51 homolog 2|DNA repair protein RAD51 2		Un							
9238	Pygoscelis adeliae	103916308	0	live	TWNK		twinkle mtDNA helicase	LOW QUALITY PROTEIN: twinkle protein, mitochondrial		Un							
9233	Aptenodytes forsteri	103900230	0	live	XRCC3		X-ray repair cross complementing 3	DNA repair protein XRCC3		Un							
9233	Aptenodytes forsteri	103898914	0	live	RAD51B	AS27_08467	RAD51 paralog B	DNA repair protein RAD51 homolog 2|DNA repair protein RAD51 2		Un							
9233	Aptenodytes forsteri	103897891	0	live	TWNK	AS27_02707	twinkle mtDNA helicase	twinkle protein, mitochondrial		Un							
9135	Serinus canaria	103826604	0	live	RAD51B		RAD51 paralog B	DNA repair protein RAD51 homolog 2		Un							
9135	Serinus canaria	103826401	0	live	XRCC3		X-ray repair cross complementing 3	DNA repair protein XRCC3		Un							
9135	Serinus canaria	103822175	0	live	RAD51		RAD51 recombinase	DNA repair protein RAD51 homolog 1		Un							
57068	Acanthisitta chloris	103809140	0	live	RAD51B	N310_13407	RAD51 paralog B	DNA repair protein RAD51 homolog 2|DNA repair protein RAD51 2		Un							
57068	Acanthisitta chloris	103800519	0	live	RAD51C	N310_02728	RAD51 paralog C	DNA repair protein RAD51 homolog 3|DNA repair protein RAD51 3		Un							
57421	Merops nubicus	103780547	0	live	RAD51B	N331_03904	RAD51 paralog B	DNA repair protein RAD51 homolog 2|DNA repair protein RAD51 2		Un							
57421	Merops nubicus	103774385	0	live	DMC1	N331_02945	DNA meiotic recombinase 1	meiotic recombination protein DMC1/LIM15 homolog|Meiotic recombination protein DMC1/LIM15		Un							
57421	Merops nubicus	103772447	0	live	RAD51		RAD51 recombinase	DNA repair protein RAD51 homolog 1|DNA repair protein RAD51 1		Un							
57421	Merops nubicus	103769612	0	live	TWNK	N331_10811	twinkle mtDNA helicase	twinkle protein, mitochondrial		Un							
57421	Merops nubicus	103769141	0	live	XRCC3		X-ray repair cross complementing 3	DNA repair protein XRCC3		Un							
328815	Manacus vitellinus	103753753	0	live	XRCC3	N305_11586	X-ray repair cross complementing 3	DNA repair protein XRCC3		Un							
1026970	Nannospalax galili	103746063	0	live	Rad51d		RAD51 paralog D	DNA repair protein RAD51 homolog 4		Un							
29073	Ursus maritimus	103676921	0	live	XRCC3		X-ray repair cross complementing 3	DNA repair protein XRCC3		Un	NW_007907259.1	1424910	1438559	plus	7		
29073	Ursus maritimus	103673456	0	live	RAD51		RAD51 recombinase	DNA repair protein RAD51 homolog 1		Un	NW_007907204.1	3371973	3402615	minus	10		
29073	Ursus maritimus	103667434	0	live	RAD51D		RAD51 paralog D	DNA repair protein RAD51 homolog 4		Un	NW_007907141.1	9332593	9353142	minus	10		
482537	Galeopterus variegatus	103588615	0	live	RAD51B		RAD51 paralog B	DNA repair protein RAD51 homolog 2		Un	NW_007726704.1	176629	221021	minus	7		
482537	Galeopterus variegatus	103588531	0	live	RAD51		RAD51 recombinase	DNA repair protein RAD51 homolog 1		Un	NW_007726694.1	368155	394406	plus	9		
9798	Equus przewalskii	103566818	0	live	RAD51C		RAD51 paralog C	DNA repair protein RAD51 homolog 3		Un	NW_007677022.1	99253	128634	minus	9		
9798	Equus przewalskii	103563408	0	live	XRCC3		X-ray repair cross complementing 3	LOW QUALITY PROTEIN: DNA repair protein XRCC3		Un	NW_007675820.1	184856	199573	minus	7		
9798	Equus przewalskii	103560252	0	live	TWNK		twinkle mtDNA helicase	twinkle protein, mitochondrial		Un	NW_007675036.1	60550	65122	minus	5		
9798	Equus przewalskii	103547167	0	live	RAD51B		RAD51 paralog B	DNA repair protein RAD51 homolog 2		Un	NW_007673214.1	1337	533561	plus	7		
9244	Calypte anna	103527185	0	live	RAD51C		RAD51 paralog C	DNA repair protein RAD51 homolog 3|DNA repair protein RAD51 3		19	NC_044264.1	8168990	8186870	plus	10		
8081	Poecilia reticulata	103481030	0	live	dmc1		DNA meiotic recombinase 1	meiotic recombination protein DMC1/LIM15 homolog		LG19	NC_024349.1	790363	795923	minus	13		
8081	Poecilia reticulata	103460233	0	live	rad51c		RAD51 paralog C	DNA repair protein RAD51 homolog 3		Un							
8081	Poecilia reticulata	103457060	0	live	xrcc3		X-ray repair complementing defective repair in Chinese hamster cells 3	DNA repair protein XRCC3|X-ray repair cross complementing 3		LG21	NC_024351.1	284059	286538	minus	7		
244447	Cynoglossus semilaevis	103384370	0	live	rad51c		RAD51 paralog C	DNA repair protein RAD51 homolog 3		10	NC_024316.1	11761	13237	plus	4		
244447	Cynoglossus semilaevis	103382089	0	live	dmc1		DNA meiotic recombinase 1	meiotic recombination protein DMC1/LIM15 homolog		8	NC_024314.1	11090448	11094214	minus	13		
144197	Stegastes partitus	103374711	0	live	rad51c		RAD51 paralog C	DNA repair protein RAD51 homolog 3		Un	NW_007580063.1	67589	70170	minus	4		
144197	Stegastes partitus	103370017	0	live	xrcc3		X-ray repair complementing defective repair in Chinese hamster cells 3	DNA repair protein XRCC3|X-ray repair cross complementing 3		Un	NW_007579090.1	185818	189939	plus	7		
144197	Stegastes partitus	103354010	0	live	rad51		RAD51 recombinase	DNA repair protein RAD51 homolog 1		Un	NW_007577823.1	848954	854638	plus	10		
29078	Eptesicus fuscus	103301831	0	live	XRCC3		X-ray repair cross complementing 3	DNA repair protein XRCC3		Un							
1868482	Carlito syrichta	103260046	0	live	RAD51C		RAD51 paralog C	DNA repair protein RAD51 homolog 3		Un							
